timestamp,symbol,option_type,strike,expiry,bid,ask,last,volume,open_interest,impliedVolatility,pchangeinOpenInterest,totalBuyQuantity,totalSellQuantity,underlyingValue,underlying,identifier,pChange
2025-06-19 03:00:02,NIFTY.NSE.OPT.27Dec2029.19000.PUT,PUT,19000,27-Dec-2029,6.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Dec2025.19500.CALL,CALL,19500,24-Dec-2025,0.0,0.0,5980.0,0,15,0.0,0.0,0,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20000.CALL,CALL,20000,26-Jun-2025,4807.0,4814.0,4815.0,686,4491,0.0,-8.178286648947045,375,600,,,,-0.9605693481703894
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20000.PUT,PUT,20000,26-Jun-2025,1.4,1.45,1.45,18752,29172,52.91,7.273663308082665,131775,50100,,,,-14.705882352941178
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Sep2025.20000.CALL,CALL,20000,25-Sep-2025,5032.3,5070.0,5032.1,577,771,0.0,173.40425531914894,1500,675,,,,-1.2965360323251236
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Sep2025.20000.PUT,PUT,20000,25-Sep-2025,21.15,21.9,21.2,1382,7601,23.02,0.29027576197387517,49200,15300,,,,-11.850311850311856
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Dec2025.20000.CALL,CALL,20000,24-Dec-2025,5353.5,5375.0,5355.4,254,2297,0.0,6.621287128712871,1950,1575,,,,-0.8378621091905604
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Dec2025.20000.PUT,PUT,20000,24-Dec-2025,63.0,64.5,63.0,643,8871,21.87,1.0210666160561777,32325,16875,,,,-2.3255813953488373
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Mar2026.20000.PUT,PUT,20000,26-Mar-2026,75.2,0.0,0.0,0,0,0.0,0.0,4575,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Jun2026.20000.PUT,PUT,20000,25-Jun-2026,119.85,0.0,0.0,0,0,0.0,0.0,3900,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.31Dec2026.20000.PUT,PUT,20000,31-Dec-2026,202.65,240.0,241.0,0,164,0.0,0.0,4500,150,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Jun2027.20000.PUT,PUT,20000,24-Jun-2027,6.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.30Dec2027.20000.PUT,PUT,20000,30-Dec-2027,25.55,0.0,460.0,0,52,0.0,0.0,4125,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.29Jun2028.20000.PUT,PUT,20000,29-Jun-2028,10.0,0.0,400.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.28Dec2028.20000.PUT,PUT,20000,28-Dec-2028,206.6,365.0,316.05,0,14,0.0,0.0,4500,75,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.28Jun2029.20000.PUT,PUT,20000,28-Jun-2029,6.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.27Dec2029.20000.PUT,PUT,20000,27-Dec-2029,11.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20400.CALL,CALL,20400,26-Jun-2025,0.0,4658.2,3787.65,0,7,0.0,0.0,0,75,,,,-0.14368194880176682
