timestamp,symbol,option_type,strike,expiry,bid,ask,last,volume,open_interest,impliedVolatility,pchangeinOpenInterest,totalBuyQuantity,totalSellQuantity,underlyingValue,underlying,identifier,pChange
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.40500.CALL,CALL,40500,26-Jun-2025,15391.3,15990.3,14935.0,0,5,0.0,0.0,2820,2820,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.40500.PUT,PUT,40500,26-Jun-2025,1.25,1.3,1.3,17838,9401,82.65,7.207207207207207,102900,64530,,,,-27.77777777777778
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.25Sep2025.40500.PUT,PUT,40500,25-Sep-2025,1.1,0.0,0.0,0,0,0.0,0.0,1190,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.24Dec2025.40500.PUT,PUT,40500,24-Dec-2025,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.42000.CALL,CALL,42000,26-Jun-2025,14200.0,14476.25,13800.0,0,1,0.0,0.0,2790,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.42000.PUT,PUT,42000,26-Jun-2025,1.7,1.9,1.85,7416,6219,76.36,1.833961028328148,41580,20070,,,,-17.77777777777777
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.25Sep2025.42000.PUT,PUT,42000,25-Sep-2025,1.1,0.0,0.0,0,0,0.0,0.0,1190,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.24Dec2025.42000.PUT,PUT,42000,24-Dec-2025,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Mar2026.42000.PUT,PUT,42000,26-Mar-2026,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.42500.CALL,CALL,42500,26-Jun-2025,13176.35,13960.05,10916.55,0,1,0.0,0.0,2820,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.42500.PUT,PUT,42500,26-Jun-2025,1.7,2.0,1.95,3470,1384,73.84,38.26173826173826,15990,16380,,,,-20.408163265306133
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.43000.CALL,CALL,43000,26-Jun-2025,13002.55,13436.55,12620.0,0,105,0.0,0.0,2760,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.43000.PUT,PUT,43000,26-Jun-2025,1.6,2.0,1.8,2620,1159,70.5,20.981210855949897,19230,13530,,,,-27.999999999999996
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.43500.CALL,CALL,43500,26-Jun-2025,12587.75,12925.25,13000.0,1,0,129.71,-100.0,2760,2760,,,,13.043478260869565
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.43500.PUT,PUT,43500,26-Jun-2025,1.5,2.5,1.5,1613,590,66.65,150.0,19560,15060,,,,-45.45454545454545
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.25Sep2025.43500.PUT,PUT,43500,25-Sep-2025,1.1,0.0,0.0,0,0,0.0,0.0,1190,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.24Dec2025.43500.PUT,PUT,43500,24-Dec-2025,2.05,0.0,156.0,0,13,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Mar2026.43500.PUT,PUT,43500,26-Mar-2026,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44000.CALL,CALL,44000,26-Jun-2025,11956.7,12429.2,11955.0,0,37,0.0,0.0,2760,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44000.PUT,PUT,44000,26-Jun-2025,1.7,2.7,2.0,2471,1145,65.54,45.30456852791878,27660,14760,,,,-29.824561403508774
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44500.CALL,CALL,44500,26-Jun-2025,11449.95,11935.2,11250.0,0,3,0.0,0.0,3360,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44500.PUT,PUT,44500,26-Jun-2025,2.0,2.5,2.4,2358,895,63.82,141.8918918918919,21840,23370,,,,-20.000000000000004
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44900.CALL,CALL,44900,26-Jun-2025,10870.15,11545.25,9129.45,0,2,0.0,0.0,3360,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.44900.PUT,PUT,44900,26-Jun-2025,2.75,3.4,3.2,173,239,63.28,47.53086419753087,4320,14010,,,,-17.948717948717942
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45000.CALL,CALL,45000,26-Jun-2025,11167.15,11334.7,11280.0,84,1833,0.0,-3.880440482433141,3660,2820,,,,6.314797360980208
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45000.PUT,PUT,45000,26-Jun-2025,2.4,2.7,2.4,8042,11059,61.03,13.58874281018899,36030,16380,,,,-21.311475409836063
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.25Sep2025.45000.PUT,PUT,45000,25-Sep-2025,6.4,0.0,0.0,0,0,0.0,0.0,2485,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.24Dec2025.45000.PUT,PUT,45000,24-Dec-2025,36.0,0.0,0.0,0,0,0.0,0.0,840,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Mar2026.45000.PUT,PUT,45000,26-Mar-2026,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45100.CALL,CALL,45100,26-Jun-2025,10670.2,11336.05,8941.95,0,2,0.0,0.0,3360,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45100.PUT,PUT,45100,26-Jun-2025,2.3,3.55,3.15,225,193,62.05,-3.5,3450,12840,,,,-10.000000000000002
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45200.CALL,CALL,45200,26-Jun-2025,10589.15,11240.7,8848.25,0,2,0.0,0.0,3360,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45200.PUT,PUT,45200,26-Jun-2025,1.75,3.45,3.0,73,71,61.2,10.9375,3180,15030,,,,-16.666666666666668
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45300.CALL,CALL,45300,26-Jun-2025,10486.75,11139.3,8767.5,0,3,0.0,0.0,3360,2760,,,,0.0
2025-06-23 03:00:01,BANKNIFTY.NSE.OPT.26Jun2025.45300.PUT,PUT,45300,26-Jun-2025,3.0,3.95,3.75,206,353,61.97,-1.3966480446927374,3780,12330,,,,2.739726027397263
