timestamp,symbol,option_type,strike,expiry,bid,ask,last,volume,open_interest,impliedVolatility,pchangeinOpenInterest,totalBuyQuantity,totalSellQuantity,underlyingValue,underlying,identifier,pChange
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.40500.CALL,CALL,40500,26-Jun-2025,14598.7,15335.35,14935.0,0,5,0.0,0.0,2820,2820,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.40500.PUT,PUT,40500,26-Jun-2025,1.65,1.7,1.7,12167,8769,75.54,-0.045594437478627604,83010,57300,,,,-20.930232558139533
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.25Sep2025.40500.PUT,PUT,40500,25-Sep-2025,1.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.24Dec2025.40500.PUT,PUT,40500,24-Dec-2025,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.42000.CALL,CALL,42000,26-Jun-2025,13368.2,13911.0,13800.0,0,1,0.0,0.0,2820,2820,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.42000.PUT,PUT,42000,26-Jun-2025,1.8,1.95,1.8,4518,6107,67.8,5.639162774606469,68820,31260,,,,-34.54545454545455
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.25Sep2025.42000.PUT,PUT,42000,25-Sep-2025,1.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.24Dec2025.42000.PUT,PUT,42000,24-Dec-2025,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Mar2026.42000.PUT,PUT,42000,26-Mar-2026,2.05,0.0,0.0,0,0,0.0,0.0,595,0,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.42500.CALL,CALL,42500,26-Jun-2025,12955.5,13409.55,10916.55,0,1,0.0,0.0,2820,2820,,,,0.0
2025-06-20 03:00:02,BANKNIFTY.NSE.OPT.26Jun2025.42500.PUT,PUT,42500,26-Jun-2025,2.15,2.7,2.15,622,1001,66.18,0.6030150753768844,19260,20340,,,,-15.68627450980392
