Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price_Change,Price_Change_Pct,High_Low_Range,High_Low_Pct,Previous_Close,Gap,Gap_Pct,Daily_Return_Pct,MA_5,MA_20,MA_50,Volume_MA_20,Volume_Ratio,Volatility_20,Body_Size,Upper_Shadow,Lower_Shadow,ATM_Strike,ITM_Call_Strike_50,ITM_Call_Strike_100,OTM_Call_Strike_50,OTM_Call_Strike_100,OTM_Call_Strike_200,ITM_Put_Strike_50,ITM_Put_Strike_100,OTM_Put_Strike_50,OTM_Put_Strike_100,OTM_Put_Strike_200,Moneyness_ITM_Call,Moneyness_OTM_Call,Moneyness_ITM_Put,Moneyness_OTM_Put,Vol_Factor,Volume_Factor,Price_Factor,OI_ATM_Calls,OI_ATM_Puts,OI_ITM_Calls,OI_ITM_Puts,OI_OTM_Calls,OI_OTM_Puts,OI_Far_OTM_Calls,OI_Far_OTM_Puts,Total_Call_OI,Total_Put_OI,Total_OI,PCR_OI,PCR_Volume,OI_Change_Total,OI_Change_Calls,OI_Change_Puts,OI_Change_Pct,Bullish_Signal,Bearish_Signal,Support_Level_1,Support_Level_2,Resistance_Level_1,Resistance_Level_2,Vol_Adjusted_OI,IV_Historical_Premium,IV_GARCH_Style,IV_Range_Based,IV_VIX_Style,IV_Composite,IV_Call_Skew,IV_Put_Skew,IV_Weekly,IV_Monthly,IV_Quarterly,IV_ATM,IV_OTM_Calls,IV_OTM_Puts,IV_Risk_Premium,IV_Black_Scholes_Call,IV_Black_Scholes_Put,IV_Black_Scholes_Avg,HV_Annualized
2024-10-04 00:00:00+05:30,25181.900390625,25485.05078125,24966.80078125,25014.599609375,374900,0.0,0.0,-167.30078125,-0.664369164577764,518.25,2.0580257723239184,25250.099609375,-68.19921875,-0.2700948503374561,-0.9326695880144676,25610.2796875,25501.5576171875,25033.8709765625,314865.0,1.1906690168802505,0.921503401080203,167.30078125,303.150390625,47.798828125,25000.0,24950.0,24900.0,25050.0,25100.0,25200.0,25050.0,25100.0,24950.0,24900.0,24800.0,0.995418691037851,1.0034140218895606,1.0034140218895606,0.995418691037851,0.0460751700540101,1.1906690168802505,0.4663347940072337,51821,48366,36275,38693,27104,30357,8131,12143,123331,129559,252890,1.0504982526696451,1.5,-25276.0,-12330.0,-12946.0,-9.086660483308528,0,0,24900.0,24800.0,25100.0,25200.0,255220.3899509917,1755.4095587220672,14.900896386032302,22.524899274788666,1316.5571690415504,18.712897830410483,17.964381917194064,20.20992965684332,20.958445570059745,18.712897830410483,16.467350090761226,18.712897830410483,19.087155787018695,20.958445570059745,-1444.1284011046455,17.15968519550953,19.094041815866248,18.12686350568789,1462.8412989350559
2024-10-07 00:00:00+05:30,25084.099609375,25143.0,24694.349609375,24795.75,374300,0.0,0.0,-288.349609375,-1.1495314317251053,448.650390625,1.78858479120901,25014.599609375,69.5,0.2778377470969102,-0.8748875168602677,25333.63984375,25498.73759765625,25041.663984375,317995.0,1.1770625324297552,0.9046914382337182,288.349609375,58.900390625,101.400390625,24800.0,24750.0,24700.0,24850.0,24900.0,25000.0,24850.0,24900.0,24750.0,24700.0,24600.0,0.9961384511458616,1.0042043495357067,1.0042043495357067,0.9961384511458616,0.0452345719116859,1.1770625324297552,0.4374437584301338,50794,47408,35556,37926,26546,29731,7964,11892,120860,126957,247817,1.050446797948039,1.5,-5073.0,-2471.0,-2602.0,-2.006010518407213,0,0,24700.0,24600.0,24900.0,25000.0,250058.97918148767,1723.3837623473544,15.686541133537613,19.740139827895234,1292.537821760516,17.713340480716425,17.00480686148777,19.13040771917374,19.8389413384024,17.713340480716425,15.587739623030455,17.713340480716425,18.067607290330756,19.8389413384024,-1418.4397948087458,16.78813783613467,17.940775578421977,17.364456707278322,1436.1531352894622
2024-10-08 00:00:00+05:30,24832.19921875,25044.0,24756.80078125,25013.150390625,333200,0.0,0.0,180.951171875,0.7286957159169758,287.19921875,1.156559740118165,24795.75,36.44921875,0.1469978474133672,0.8767647303469239,25174.1,25502.57509765625,25045.23,321935.0,1.0349915355584205,0.9233300261906696,180.951171875,30.849609375,75.3984375,25000.0,24950.0,24900.0,25050.0,25100.0,25200.0,25050.0,25100.0,24950.0,24900.0,24800.0,0.995476363878282,1.0034721579656576,1.0034721579656576,0.995476363878282,0.0461665013095334,1.0349915355584205,0.4383823651734619,46148,43071,32304,34457,24139,27036,7242,10814,109833,115378,225211,1.0504857374377463,1.5,-22606.0,-11027.0,-11579.0,-9.122053773550643,1,0,24900.0,24800.0,25100.0,25200.0,227290.44078528427,1758.889171684272,15.223649928523663,12.645532523799796,1319.1668787632043,13.934591226161729,13.377207577115259,15.049358524254668,15.606742173301138,13.934591226161729,12.262440279022321,13.934591226161729,14.213283050684963,15.606742173301138,-1451.8063851773984,12.918805393261824,14.901756638567706,13.910281015914766,1465.7409764035601
2024-10-09 00:00:00+05:30,25065.80078125,25234.05078125,24947.69921875,24981.94921875,290600,0.0,0.0,-83.8515625,-0.3345257677254165,286.3515625,1.1423994190291336,25013.150390625,52.650390625,0.2104908410286995,-0.124739072798663,25011.109765625,25499.617578125,25048.1469921875,323900.0,0.8971904908922507,0.9189188764786668,83.8515625,168.25,34.25,25000.0,24950.0,24900.0,25050.0,25100.0,25200.0,25050.0,25100.0,24950.0,24900.0,24800.0,0.9967196627439906,1.0047254431676371,1.0047254431676371,0.9967196627439906,0.0459459438239333,0.8971904908922507,0.0623695363993315,40056,37385,28039,29908,20948,23462,6284,9385,95327,100140,195467,1.0504893681748089,1.5,-29744.0,-14506.0,-15238.0,-13.207170164867613,0,0,24900.0,24800.0,25100.0,25200.0,197263.1831602865,1750.4861919879118,13.5974841274776,12.512493036824537,1312.864643990934,13.054988582151068,12.532789038865026,14.099387668723155,14.621587212009198,13.054988582151068,11.488389952292941,13.054988582151068,13.31608835379409,14.621587212009198,-1445.683504741109,12.56891988720586,12.494369790835764,12.531644839020812,1458.73849332326
2024-10-10 00:00:00+05:30,25067.05078125,25134.05078125,24979.400390625,24998.44921875,261400,0.0,0.0,-68.6015625,-0.2736722524666266,154.650390625,0.6169468916569856,24981.94921875,85.1015625,0.340652211542115,0.0660476884950744,24960.7796875,25503.617578125,25050.9699609375,323010.0,0.8092628711185412,0.9119533848418716,68.6015625,67.0,19.048828125,25000.0,24950.0,24900.0,25050.0,25100.0,25200.0,25050.0,25100.0,24950.0,24900.0,24800.0,0.9960617869577222,1.004062283238507,1.004062283238507,0.9960617869577222,0.0455976692420935,0.8092628711185412,0.0330238442475372,35758,33374,25031,26699,18694,20937,5608,8375,85091,89385,174476,1.05046362129955,1.5,-20991.0,-10236.0,-10755.0,-10.738897102835772,1,0,24900.0,24800.0,25100.0,25200.0,176067.1397877367,1737.2173417741244,12.475365039550297,6.766801981129906,1302.9130063305936,9.621083510340101,9.236240169926496,10.39077019116731,10.775613531580914,9.621083510340101,8.466553489099288,9.621083510340101,9.813505180546903,10.775613531580914,-1438.0600346347637,9.163781996342381,9.500046665921435,9.331914331131909,1447.681118145104
2024-10-11 00:00:00+05:30,24985.30078125,25028.650390625,24920.05078125,24964.25,210500,0.0,0.0,-21.05078125,-0.0842526629329088,108.599609375,0.4346540004693385,24998.44921875,-13.1484375,-0.0525970126584414,-0.1368053612075592,24950.709765625,25482.38505859375,25051.231953125,314530.0,0.6692525355292023,0.799070871675601,21.05078125,43.349609375,44.19921875,24950.0,24900.0,24850.0,25000.0,25050.0,25150.0,25000.0,25050.0,24900.0,24850.0,24750.0,0.9954234555414242,1.003434911924051,1.003434911924051,0.9954234555414242,0.03995354358378,0.6692525355292023,0.0684026806037796,25231,23549,17662,18839,13120,14694,3936,5878,59949,62960,122909,1.05022602545497,1.5,-51567.0,-25142.0,-26425.0,-29.555354318072403,0,0,24850.0,24750.0,25050.0,25150.0,123891.13001766778,1522.1828205858576,11.435138960016744,4.767493702486976,1141.6371154393933,11.435138960016744,10.977733401616074,12.349950076818084,12.807355635218753,11.435138960016744,10.062922284814734,11.435138960016744,11.663841739217078,12.807355635218753,-1257.050544861531,12.615375465790517,10.877004876951066,11.746190171370792,1268.4856838215478
2024-10-14 00:00:00+05:30,25023.44921875,25159.75,25017.5,25127.94921875,206400,0.0,0.0,104.5,0.4176082964681721,142.25,0.5684667959100238,24964.25,59.19921875,0.2371359794506144,0.6557345754428789,25017.149609375,25470.95751953125,25053.5729296875,312310.0,0.6608818161442157,0.815704181854268,104.5,31.80078125,5.94921875,25150.0,25100.0,25050.0,25200.0,25250.0,25350.0,25200.0,25250.0,25100.0,25050.0,24950.0,0.9968979076616472,1.0048571723934767,1.0048571723934767,0.9968979076616472,0.0407852090927133,0.6608818161442157,0.3278672877214394,25254,23571,17678,18857,13142,14719,3943,5888,60017,63035,123052,1.050285752370162,1.5,143.0,68.0,75.0,0.116346239901065,0,0,25050.0,24950.0,25250.0,25350.0,124055.7403098553,1553.8682941788952,11.374297437677777,6.216299964248816,1165.4012206341715,8.795298700963297,8.443486752924764,9.49892259704036,9.850734545078893,8.795298700963297,7.739862856847702,8.795298700963297,8.971204674982562,9.850734545078893,-1286.0949464481162,9.305479337839841,8.7228153939635,9.014147365901671,1294.8902451490794
2024-10-15 00:00:00+05:30,25186.30078125,25212.05078125,25008.150390625,25057.349609375,257200,0.0,0.0,-128.951171875,-0.5119893270352667,203.900390625,0.8095686317571262,25127.94921875,58.3515625,0.232217766726698,-0.2809604904896901,25025.989453125,25454.6375,25060.3659375,316735.0,0.8120352976462973,0.8165796091180896,128.951171875,25.75,49.19921875,25050.0,25000.0,24950.0,25100.0,25150.0,25250.0,25100.0,25150.0,25000.0,24950.0,24850.0,0.99571584341327,1.0036975335408314,1.0036975335408314,0.99571584341327,0.0408289804559044,0.8120352976462973,0.140480245244845,31504,29403,22053,23522,16395,18362,4918,7345,74870,78632,153502,1.0502470949646052,1.5,30450.0,14853.0,15597.0,24.74563599128824,0,1,24950.0,24850.0,25150.0,25250.0,154755.46603158847,1555.5359314172135,10.916745218189424,8.902815563489787,1166.6519485629103,9.909780390839606,9.51338917520602,10.702562822106774,11.09895403774036,9.909780390839606,8.720606743938854,9.909780390839606,10.107975998656398,11.09895403774036,-1286.3701624568384,9.380471151191824,10.330165934848507,9.855318543020164,1296.279942847678
2024-10-16 00:00:00+05:30,25008.55078125,25093.400390625,24908.44921875,24971.30078125,226800,0.0,0.0,-37.25,-0.1489490547686111,184.951171875,0.7395517376947166,25057.349609375,-48.798828125,-0.1947485623409361,-0.3434075409667669,25023.859765625,25432.275,25078.6799609375,317275.0,0.7148372862658577,0.817496843595215,37.25,84.849609375,62.8515625,24950.0,24900.0,24850.0,25000.0,25050.0,25150.0,25000.0,25050.0,24900.0,24850.0,24750.0,0.995142392368239,1.0031515866730136,1.0031515866730136,0.995142392368239,0.0408748421797607,0.7148372862658577,0.1717037704833834,27811,25957,19468,20766,14474,16211,4342,6484,66095,69418,135513,1.0502761177093578,1.5,-17989.0,-8775.0,-9214.0,-11.719065549634532,0,0,24850.0,24750.0,25050.0,25150.0,136620.8144976612,1557.2832089279075,9.54484189738736,8.110700761958118,1167.9624066959307,8.82777132967274,8.474660476485829,9.533993036046558,9.887103889233469,8.82777132967274,7.76843877011201,8.82777132967274,9.004326756266193,9.887103889233469,-1288.9082361102503,7.701435236506124,8.82270091645804,8.262068076482082,1297.736007439923
2024-10-17 00:00:00+05:30,25027.400390625,25029.5,24728.900390625,24749.849609375,252800,0.0,0.0,-277.55078125,-1.108987657199777,300.599609375,1.201082032825117,24971.30078125,56.099609375,0.2246563359531637,-0.8868227322834543,24974.13984375,25400.88994140625,25093.8259375,319130.0,0.7921536677842885,0.8369029608443119,277.55078125,2.099609375,20.94921875,24750.0,24700.0,24650.0,24800.0,24850.0,24950.0,24800.0,24850.0,24700.0,24650.0,24550.0,0.9959656478341922,1.004046505017431,1.004046505017431,0.9959656478341922,0.0418451480422156,0.7921536677842885,0.4434113661417271,31735,29620,22214,23696,16531,18516,4959,7406,75439,79238,154677,1.0503585678495209,1.5,19164.0,9344.0,9820.0,14.141816652276905,0,1,24650.0,24550.0,24850.0,24950.0,155971.49639274515,1594.2507162391269,10.958064153273659,13.246851417526132,1195.6880371793452,12.102457785399896,11.6183594739839,13.070654408231889,13.554752719647885,12.102457785399896,10.650162851151908,12.102457785399896,12.344506941107893,13.554752719647885,-1316.439805747206,12.328214807280645,11.50235698273506,11.915285895007852,1328.5422635326058
2024-10-18 00:00:00+05:30,24664.94921875,24886.19921875,24567.650390625,24854.05078125,290900,0.0,0.0,189.1015625,0.7666813372404888,318.548828125,1.2915040906828343,24749.849609375,-84.900390625,-0.3430339657209091,0.4210173941240125,24952.1,25372.80244140625,25104.956953125,317950.0,0.9149237301462494,0.8436904776834595,189.1015625,32.1484375,97.298828125,24850.0,24800.0,24750.0,24900.0,24950.0,25050.0,24900.0,24950.0,24800.0,24750.0,24650.0,0.995813528258802,1.003860506264934,1.003860506264934,0.995813528258802,0.0421845238841729,0.9149237301462494,0.2105086970620062,36814,34360,25770,27488,19183,21486,5755,8594,87522,91928,179450,1.050341628390576,1.5,24773.0,12083.0,12690.0,16.015955830537184,0,0,24750.0,24650.0,24950.0,25050.0,180964.00256220295,1607.180534973881,9.154948508746768,14.124311749696844,1205.385401230411,11.639630129221807,11.174044924052934,12.570800539559553,13.036385744728426,11.639630129221807,10.24287451371519,11.639630129221807,11.872422731806243,13.036385744728426,-1327.6774823490125,12.179663564826402,11.088578109434383,11.634120837130393,1339.3171124782343
2024-10-21 00:00:00+05:30,24956.150390625,24978.30078125,24679.599609375,24781.099609375,242000,0.0,0.0,-175.05078125,-0.701433428273294,298.701171875,1.1969040384818714,24854.05078125,102.099609375,0.4107966555376331,-0.293518237799828,24882.730078125,25322.3099609375,25118.2389453125,303395.0,0.7976400402116053,0.7571437602264183,175.05078125,22.150390625,101.5,24800.0,24750.0,24700.0,24850.0,24900.0,25000.0,24850.0,24900.0,24750.0,24700.0,24600.0,0.996727360341011,1.0047980272263632,1.0047980272263632,0.996727360341011,0.0378571880113209,0.7976400402116053,0.146759118899914,27484,25652,19239,20522,14262,15974,4279,6390,65264,68538,133802,1.0501654817357196,1.5,-45648.0,-22258.0,-23390.0,-25.437726386179992,0,0,24700.0,24600.0,24900.0,25000.0,134815.07349405816,1442.3141493240626,8.23847472123003,13.189829805906744,1081.7356119930469,10.714152263568387,10.285586173025651,11.571284444653859,11.999850535196595,10.714152263568387,9.42845399194018,10.714152263568387,10.928435308839754,11.999850535196595,-1191.2143055064837,9.782709588298228,10.580580833478265,10.181645210888247,1201.928457770052
2024-10-22 00:00:00+05:30,24798.650390625,24882.0,24445.80078125,24472.099609375,279500,0.0,0.0,-326.55078125,-1.316808681546036,436.19921875,1.7589635398662775,24781.099609375,17.55078125,0.0708232545232186,-1.2469180337869368,24765.680078125,25248.96240234375,25120.3309375,306910.0,0.9106904304193412,0.7689562300108723,326.55078125,83.349609375,26.298828125,24450.0,24400.0,24350.0,24500.0,24550.0,24650.0,24500.0,24550.0,24400.0,24350.0,24250.0,0.995010660657485,1.0031832328189427,1.0031832328189427,0.995010660657485,0.0384478115005436,0.9106904304193412,0.6234590168934684,32238,30089,22567,24071,16739,18748,5022,7499,76566,80407,156973,1.0501658699683931,1.5,23171.0,11302.0,11869.0,17.31737941136904,0,1,24350.0,24250.0,24550.0,24650.0,158180.05366293498,1464.8162066658363,10.008106013498677,19.390536737008972,1098.6121549993775,14.699321375253824,14.11134852024367,15.87526708527413,16.463239940284286,14.699321375253824,12.935402810223366,14.699321375253824,14.9933078027589,16.463239940284286,-1205.9808508462763,13.991740547132641,14.407713479766567,14.199727013449603,1220.6801722215303
2024-10-23 00:00:00+05:30,24378.150390625,24604.25,24378.099609375,24435.5,284600,0.0,0.0,57.349609375,0.2352500434038453,226.150390625,0.9276765751349604,24472.099609375,-93.94921875,-0.3839033848734787,-0.1495564743491773,24658.519921875,25173.7173828125,25122.1009375,301935.0,0.9425869806415288,0.7666273800998399,57.349609375,168.75,0.05078125,24450.0,24400.0,24350.0,24500.0,24550.0,24650.0,24500.0,24550.0,24400.0,24350.0,24250.0,0.996500992408586,1.004685805487917,1.004685805487917,0.996500992408586,0.038331369004992,0.9425869806415288,0.0747782371745886,32727,30546,22909,24437,16991,19030,5097,7612,77724,81625,159349,1.0501904173742989,1.5,2376.0,1158.0,1218.0,1.513636103024087,0,1,24350.0,24250.0,24550.0,24650.0,160570.6130639153,1460.3798851179579,8.675499511557005,10.123861487854255,1095.2849138384686,9.39968049970563,9.023693279717405,10.15165493968208,10.527642159670306,9.39968049970563,8.271718839740954,9.39968049970563,9.587674109699742,10.527642159670306,-1207.5835570985926,9.654090722572287,9.310630520830388,9.482360621701337,1216.9832375982983
2024-10-24 00:00:00+05:30,24412.69921875,24480.650390625,24341.19921875,24399.400390625,216700,0.0,0.0,-13.298828125,-0.0544750418863389,139.451171875,0.5712238971424165,24435.5,-22.80078125,-0.0933100662969859,-0.1477342774856227,24588.430078125,25093.4798828125,25127.3089453125,298845.0,0.7251250648329401,0.756992455393119,13.298828125,67.951171875,58.201171875,24400.0,24350.0,24300.0,24450.0,24500.0,24600.0,24450.0,24500.0,24350.0,24300.0,24200.0,0.9959261133866556,1.0041230361305786,1.0041230361305786,0.9959261133866556,0.0378496227696559,0.7251250648329401,0.0738671387428113,24606,22966,17224,18373,12769,14301,3831,5720,58430,61360,119790,1.0501454732158138,1.5,-39559.0,-19294.0,-20265.0,-24.82538327821323,0,0,24300.0,24200.0,24500.0,24600.0,120696.8012623154,1442.0259225520906,8.13371718953052,6.26317434220835,1081.519441914068,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1193.688268793409,8.08641428938212,7.776039207977979,7.931226748680049,1201.688268793409
2024-10-25 00:00:00+05:30,24418.05078125,24440.25,24073.900390625,24180.80078125,372600,0.0,0.0,-237.25,-0.9716172766016944,366.349609375,1.5003229072498716,24399.400390625,18.650390625,0.0764379055485562,-0.8959220549493163,24453.780078125,24991.7173828125,25128.0499609375,298930.0,1.246445656173686,0.7182361370842978,237.25,22.19921875,106.900390625,24200.0,24150.0,24100.0,24250.0,24300.0,24400.0,24250.0,24300.0,24150.0,24100.0,24000.0,0.996658473721323,1.0049294983995083,1.0049294983995083,0.996658473721323,0.0359118068542148,1.246445656173686,0.4479610274746581,40142,37466,28099,29973,20792,23287,6238,9315,95271,100041,195312,1.050067701609094,1.5,75522.0,36841.0,38681.0,63.04532932632107,0,1,24100.0,24000.0,24300.0,24400.0,196714.8013640621,1368.1974249682185,9.6948627295942,16.558497929212354,1026.1480687261637,13.126680329403278,12.601613116227147,14.176814755755542,14.701881968931673,13.126680329403278,11.551478689874886,13.126680329403278,13.389213935991345,14.701881968931673,-1127.0378404774453,12.53189296503672,13.790498077131058,13.16119552108389,1140.1645208068487
2024-10-28 00:00:00+05:30,24251.099609375,24492.599609375,24134.900390625,24339.150390625,278600,0.0,0.0,88.05078125,0.3630795414157686,357.69921875,1.4749814421269396,24180.80078125,70.298828125,0.2907216711346893,0.6548567634608204,24365.390234375,24899.72744140625,25124.0099609375,288345.0,0.9662036796198996,0.7545249087597198,88.05078125,153.44921875,116.19921875,24350.0,24300.0,24250.0,24400.0,24450.0,24550.0,24400.0,24450.0,24300.0,24250.0,24150.0,0.9963371609446424,1.0045543746431551,1.0045543746431551,0.9963371609446424,0.0377262454379859,0.9662036796198996,0.3274283817304102,31532,29429,22072,23543,16361,18324,4908,7330,74873,78626,153499,1.0501248781269616,1.5,-41813.0,-20398.0,-21415.0,-21.40831080527566,1,0,24250.0,24150.0,24450.0,24550.0,154657.18818969707,1437.3253919389817,10.400381360274153,16.129810406278576,1077.9940439542363,13.265095883276365,12.73449204794531,14.326303553938475,14.85690738926953,13.265095883276365,11.673284377283201,13.265095883276365,13.530397800941891,14.85690738926953,-1184.506064065875,12.920434085221045,12.799278174135795,12.85985612967842,1197.7711599491515
2024-10-29 00:00:00+05:30,24328.849609375,24484.5,24140.849609375,24466.849609375,332000,0.0,0.0,138.0,0.5672278065577848,343.650390625,1.412522154325686,24339.150390625,-10.30078125,-0.0423218603964404,0.5246658848009123,24364.340234375,24832.52744140625,25121.8939453125,287790.0,1.1536189582681815,0.7370821577222121,138.0,17.650390625,188.0,24450.0,24400.0,24350.0,24500.0,24550.0,24650.0,24500.0,24550.0,24400.0,24350.0,24250.0,0.9952241661169884,1.0033984919167174,1.0033984919167174,0.9952241661169884,0.0368541078861106,1.1536189582681815,0.2623329424004561,36707,34260,25695,27408,19030,21314,5709,8526,87141,91508,178649,1.050114182761272,1.5,25150.0,12268.0,12882.0,16.38447156007531,0,0,24350.0,24250.0,24550.0,24650.0,179965.78990394916,1404.0979813122192,10.229334739817354,15.49696727618786,1053.0734859841643,12.863151008002607,12.348624967682502,13.892203088642816,14.40672912896292,12.863151008002607,11.319572887042295,12.863151008002607,13.12041402816266,14.40672912896292,-1157.2185000855134,12.772328080044652,13.403557289200194,13.087942684622423,1170.081651093516
2024-10-30 00:00:00+05:30,24371.44921875,24498.19921875,24307.30078125,24340.849609375,285200,0.0,0.0,-30.599609375,-0.1255551489792343,190.8984375,0.7832871807768151,24466.849609375,-95.400390625,-0.3899169371950743,-0.5149825253829232,24345.41015625,24759.72490234375,25114.7339453125,289680.0,0.9845346589339962,0.7373639421815874,30.599609375,126.75,33.548828125,24350.0,24300.0,24250.0,24400.0,24450.0,24550.0,24400.0,24450.0,24300.0,24250.0,24150.0,0.9962676073007736,1.004484247360986,1.004484247360986,0.9962676073007736,0.0368681971090793,0.9845346589339962,0.2574912626914616,31544,29441,22081,23553,16353,18316,4906,7326,74884,78636,153520,1.0501041611025053,1.5,-25129.0,-12257.0,-12872.0,-14.06612967326993,0,0,24250.0,24150.0,24450.0,24550.0,154652.00112403717,1404.6347640662568,10.382028921866679,8.576719412555025,1053.4760730496926,9.479374167210853,9.100199200522418,10.237724100587721,10.616899067276156,9.479374167210853,8.34184926714555,9.479374167210853,9.66896165055507,10.616899067276156,-1161.049595888003,9.47012197869018,9.424653894359666,9.447387936524922,1170.528970055214
2024-10-31 00:00:00+05:30,24349.849609375,24372.44921875,24172.599609375,24205.349609375,287000,0.0,0.0,-144.5,-0.5934328232744636,199.849609375,0.8207426845792729,24340.849609375,9.0,0.0369748802709565,-0.5566773640794054,24306.6,24707.48740234375,25103.436953125,282860.0,1.0146362157958,0.6036690556793117,144.5,22.599609375,32.75,24200.0,24150.0,24100.0,24250.0,24300.0,24400.0,24250.0,24300.0,24150.0,24100.0,24000.0,0.9956476724742618,1.0039103087603551,1.0039103087603551,0.9956476724742618,0.0301834527839655,1.0146362157958,0.2783386820397027,25988,24255,18192,19404,13386,14992,4016,5997,61582,64648,126230,1.049787275502582,1.5,-27290.0,-13302.0,-13988.0,-17.77618551328817,0,0,24100.0,24000.0,24300.0,24400.0,126992.01144898398,1149.953900769117,10.57605885700492,9.027057216688707,862.4654255768377,9.801558036846814,9.409495715372941,10.585682679794559,10.977745001268433,9.801558036846814,8.625371072425196,9.801558036846814,9.99758919758375,10.977745001268433,-948.4933592707506,9.375531005772459,10.148079882808538,9.761805444290498,958.2949173075974
2024-11-01 00:00:00+05:30,24302.75,24368.25,24280.19921875,24304.349609375,38800,0.0,0.0,1.599609375,0.0065820097519828,88.05078125,0.3623078921109751,24205.349609375,97.400390625,0.4023920009289011,0.4090004961616156,24331.309765625,24671.97490234375,25093.2939453125,266055.0,0.1458345079025013,0.5935179353504016,1.599609375,63.900390625,22.55078125,24300.0,24250.0,24200.0,24350.0,24400.0,24500.0,24350.0,24400.0,24250.0,24200.0,24100.0,0.9957065459042465,1.0039355256224634,1.0039355256224634,0.9957065459042465,0.02967589676752,0.1458345079025013,0.2045002480808078,3454,3224,2418,2579,1778,1992,533,797,8183,8592,16775,1.0499816693144324,1.5,-109455.0,-53399.0,-56056.0,-86.71076606195041,1,0,24200.0,24100.0,24400.0,24500.0,16874.56263365503,1130.6166160274452,9.873696603516478,3.968716414970519,847.962462020584,9.873696603516478,9.478748739375819,10.663592331797798,11.058540195938457,9.873696603516478,8.688853011094501,9.873696603516478,10.071170535586807,11.058540195938457,-932.306816752688,10.199430255442797,9.642246302146933,9.920838278794864,942.1805133562044
2024-11-04 00:00:00+05:30,24315.75,24316.75,23816.150390625,23995.349609375,285500,0.0,0.0,-320.400390625,-1.3176660831971048,500.599609375,2.058746324398795,24304.349609375,11.400390625,0.0469067916164376,-1.27137736646451,24262.549609375,24631.9548828125,25076.7379296875,261615.0,1.091298281826348,0.6250610117557487,320.400390625,1.0,179.19921875,24000.0,23950.0,23900.0,24050.0,24100.0,24200.0,24050.0,24100.0,23950.0,23900.0,23800.0,0.9960263296460684,1.0043612780113074,1.0043612780113074,0.9960263296460684,0.0312530505877874,1.091298281826348,0.635688683232255,26768,24984,18738,19987,13802,15459,4141,6184,63449,66614,130063,1.049882582861826,1.5,113288.0,55266.0,58022.0,675.3383010432191,0,1,23900.0,23800.0,24100.0,24200.0,130875.97310371988,1190.7043137706546,11.956760154068048,22.8060206922836,893.0282353279911,17.381390423175823,16.686134806248788,18.77190165702989,19.467157273956925,17.381390423175823,15.295623572394724,17.381390423175823,17.72901823163934,19.467157273956925,-974.8722043857031,18.021419287216542,16.65084530850064,17.33613229785859,992.2535948088789
2024-11-05 00:00:00+05:30,23916.5,24229.05078125,23842.75,24213.30078125,289500,0.0,0.0,296.80078125,1.2409875243033053,386.30078125,1.61520615997324,23995.349609375,-78.849609375,-0.3286037113799476,0.908305881860727,24211.83984375,24591.96240234375,25060.791953125,259430.0,1.1159079520487225,0.6278535314040176,296.80078125,15.75,73.75,24200.0,24150.0,24100.0,24250.0,24300.0,24400.0,24250.0,24300.0,24150.0,24100.0,24000.0,0.9953207213558536,1.003580644354657,1.003580644354657,0.9953207213558536,0.0313926765702008,1.1159079520487225,0.4541529409303635,27265,25447,19086,20358,14060,15748,4218,6299,64629,67852,132481,1.049869253740581,1.5,2418.0,1180.0,1238.0,1.859099051997878,0,0,24100.0,24000.0,24300.0,24400.0,133312.78663693936,1196.023898785473,12.98486427352015,17.62097455446688,897.0179240891048,15.302919413993514,14.690802637433773,16.527152967112997,17.139269743672738,15.302919413993514,13.466569084314292,15.302919413993514,15.608977802273385,17.139269743672738,-981.383662907234,15.173105375305736,14.718874574784266,14.945989975045002,996.6865823212275
2024-11-06 00:00:00+05:30,24308.75,24537.599609375,24204.05078125,24484.05078125,351100,0.0,0.0,175.30078125,0.721142721242351,333.548828125,1.3721348408494882,24213.30078125,95.44921875,0.3942015985854882,1.1181870759630508,24240.480078125,24567.06748046875,25050.11796875,262455.0,1.3377531386332897,0.6900150210908439,175.30078125,53.548828125,104.69921875,24500.0,24450.0,24400.0,24550.0,24600.0,24700.0,24550.0,24600.0,24450.0,24400.0,24300.0,0.9965671211025928,1.00473570406245,1.00473570406245,0.9965671211025928,0.0345007510545421,1.3377531386332897,0.5590935379815254,36340,33917,25438,27134,18797,21052,5639,8421,86214,90524,176738,1.049991880669033,1.5,44257.0,21585.0,22672.0,33.406299771287955,0,0,24400.0,24300.0,24600.0,24700.0,177957.51874797556,1314.4378656278602,13.627948551779856,15.005530311820337,985.8283992208953,14.316739431800096,13.744069854528092,15.462078586344106,16.034748163616108,14.316739431800096,12.598730699984085,14.316739431800096,14.603074220436099,16.034748163616108,-1081.048148591417,13.680449296921141,14.297745428426555,13.98909736267385,1095.364888023217
